type,epoch,loss,roc_auc,f1,recall,precision,accuracy,confusion_matrix,time
inference,10,1.4482930766211615,0.5795001984126984,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.240137
train,11,0.2611923482148878,0.9556906058723172,0.8938826466916354,0.8922736084187206,0.8954974986103391,0.9006751493118671,"[[3715 376], [ 389 3222]]",0 days 00:00:03.662307
val,11,0.3115041106939316,0.9531612408880054,0.8541440463264568,0.781974817760106,0.9409888357256778,0.8779157830960315,"[[1718  74], [ 329 1180]]",0 days 00:00:02.162703
inference,11,1.3455338544315762,0.6304825396825396,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.230954
train,12,0.2749935801952116,0.9530369770360684,0.889847009735744,0.8859041816671283,0.8938250908074882,0.8971695663464035,"[[3711 380], [ 412 3199]]",0 days 00:00:03.543166
val,12,0.3179033146454738,0.9545457907317998,0.8532945030942847,0.776673293571902,0.9466882067851373,0.8779157830960315,"[[1726  66], [ 337 1172]]",0 days 00:00:02.141689
inference,12,1.8770312070846558,0.6942644841269842,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.252666
train,13,0.27515577789275875,0.9522852136871496,0.8848247940806925,0.8775962337302686,0.8921734234234234,0.8928849649441704,"[[3708 383], [ 442 3169]]",0 days 00:00:03.587424
val,13,0.27059869238963496,0.9532296548092399,0.8827077747989276,0.8727634194831014,0.8928813559322034,0.8939715237806726,"[[1634 158], [ 192 1317]]",0 days 00:00:02.153217
inference,13,2.0003883838653564,0.71630625,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.221453
train,14,0.25792339732570035,0.9567129715342614,0.8942121296039878,0.8942121296039878,0.8942121296039878,0.9008049857179953,"[[3709 382], [ 382 3229]]",0 days 00:00:03.584389
val,14,0.270323070196005,0.9543558958747517,0.8849915682967959,0.8694499668654738,0.9010989010989011,0.8966979703120267,"[[1648 144], [ 197 1312]]",0 days 00:00:02.285635
inference,14,2.3826257122887506,0.7078067460317461,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.215762
train,15,0.2607503071908028,0.9562691092787249,0.8967527060782681,0.8947659927997784,0.8987482614742698,0.9034017138405609,"[[3727 364], [ 380 3231]]",0 days 00:00:03.607187
val,15,0.278241189626547,0.955580505064849,0.8762635064482398,0.8330019880715706,0.924264705882353,0.8924568312632536,"[[1689 103], [ 252 1257]]",0 days 00:00:02.157165
inference,15,2.2900490363438926,0.7451196428571427,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.193991
train,16,0.25890909856365574,0.9551790507304707,0.8954684459271616,0.8919966768208253,0.8989673457996092,0.9023630225915347,"[[3729 362], [ 390 3221]]",0 days 00:00:03.582731
val,16,0.2817862801826917,0.954927799275774,0.8698702209750965,0.8217362491716369,0.9239940387481371,0.8876098152075129,"[[1690 102], [ 269 1240]]",0 days 00:00:02.172603
inference,16,2.338241649998559,0.7308348214285714,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.226987
train,17,0.2566636795959165,0.9567126330698299,0.8969529085872576,0.8967045139850457,0.8972014408423385,0.9034017138405609,"[[3720 371], [ 373 3238]]",0 days 00:00:03.523722
val,17,0.2681625760518588,0.9549536856243492,0.8917239123323519,0.903247183565275,0.8804909560723514,0.8997273553468645,"[[1607 185], [ 146 1363]]",0 days 00:00:02.104839
inference,17,2.756771683692932,0.7960637896825397,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.255209
train,18,0.25599203883640226,0.9560920585345803,0.8970873786407767,0.8955967875934644,0.8985829397054738,0.9036613866528175,"[[3726 365], [ 377 3234]]",0 days 00:00:03.635392
val,18,0.2754489653385602,0.9531072493609769,0.8800819952169456,0.8535453943008615,0.9083215796897038,0.8936685852771887,"[[1662 130], [ 221 1288]]",0 days 00:00:02.105216
inference,18,2.6138532956441245,0.7863119047619047,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.214174
train,19,0.26677489857519826,0.9547997674884742,0.8921103986618344,0.8861811132650236,0.8981195621667134,0.8995066216567126,"[[3728 363], [ 411 3200]]",0 days 00:00:03.584301
val,19,0.2773829801724507,0.9555895652868504,0.884899006091696,0.9145129224652088,0.8571428571428571,0.8912450772493183,"[[1562 230], [ 129 1380]]",0 days 00:00:02.120404
inference,19,2.91944518354204,0.7892348214285714,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.231533
train,20,0.2619960161466752,0.9544037979500022,0.8932981823227418,0.8914428136250346,0.8951612903225806,0.9001558036873539,"[[3714 377], [ 392 3219]]",0 days 00:00:03.577588
val,20,0.2633228680262199,0.9556528019383697,0.8879281676089126,0.8846918489065606,0.8911882510013351,0.8979097243259618,"[[1629 163], [ 174 1335]]",0 days 00:00:02.159293
inference,20,3.099383102522956,0.7806492063492064,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.245755
train,21,0.253346880597453,0.958882393154733,0.8987359355466037,0.8958737191913597,0.9016164994425864,0.905349259932485,"[[3738 353], [ 376 3235]]",0 days 00:00:03.583050
val,21,0.29711261506264025,0.9559381064801666,0.8778364936276034,0.9357190192180251,0.8266978922716628,0.8809451681308694,"[[1496 296], [ 97 1412]]",0 days 00:00:02.161329
inference,21,3.3485247691472373,0.7964893849206349,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.258659
train,22,0.25607756164766127,0.9574351869383055,0.8960464473320431,0.8975353087787317,0.8945625172508971,0.9023630225915347,"[[3709 382], [ 370 3241]]",0 days 00:00:03.607086
val,22,0.26346428806965166,0.9567302287465682,0.887434554973822,0.8986083499005965,0.8765352294764059,0.8957891548015753,"[[1601 191], [ 153 1356]]",0 days 00:00:02.127682
inference,22,3.361760391129388,0.7901862103174604,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.185343
train,23,0.24859304077202274,0.9585637627388705,0.9011111111111111,0.8983661035724176,0.9038729451100586,0.9075564788366658,"[[3746 345], [ 367 3244]]",0 days 00:00:03.596897
val,23,0.2663225061618365,0.9562639046672347,0.8828522920203735,0.8614976805831677,0.9052924791086351,0.8954862162980914,"[[1656 136], [ 209 1300]]",0 days 00:00:02.125242
inference,23,3.4554453823301525,0.7924026785714287,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.296323
train,24,0.24457371138757275,0.9597397912527388,0.9057700290577003,0.9063971199113819,0.9051438053097345,0.9115814074266424,"[[3748 343], [ 338 3273]]",0 days 00:00:03.639653
val,24,0.2663759749669295,0.9561500047335039,0.8822724161533196,0.854208084824387,0.9122434536447275,0.8957891548015753,"[[1668 124], [ 220 1289]]",0 days 00:00:02.191436
inference,24,3.23506662580702,0.7876295634920635,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.685479
train,25,0.24966486086768488,0.9580643923165596,0.8990825688073395,0.8955967875934644,0.9025955902874686,0.9057387691508699,"[[3742 349], [ 377 3234]]",0 days 00:00:04.476226
val,25,0.2733659411852176,0.9565586392360125,0.8778123918310834,0.8402915838303512,0.9188405797101449,0.8930627082702212,"[[1680 112], [ 241 1268]]",0 days 00:00:02.968921
inference,25,3.2183297077814736,0.7838412698412698,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:04.147076
train,26,0.25333685115460425,0.9575475571295806,0.8959754908787076,0.890888950429244,0.9011204481792717,0.903012204622176,"[[3738 353], [ 394 3217]]",0 days 00:00:04.237083
val,26,0.2801815363077017,0.9554791785004261,0.8795557098229781,0.8396288933068257,0.923469387755102,0.8948803392911239,"[[1687 105], [ 242 1267]]",0 days 00:00:02.954208
inference,26,3.4948877228630915,0.7849009920634922,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:04.101743
train,27,0.25458716048348334,0.9568491019286312,0.8960912505216303,0.8919966768208253,0.9002235885969816,0.903012204622176,"[[3734 357], [ 390 3221]]",0 days 00:00:04.438516
val,27,0.26096127239557415,0.9567021235681151,0.8844459505252457,0.8648111332007953,0.90499306518724,0.8966979703120267,"[[1655 137], [ 204 1305]]",0 days 00:00:02.204620
inference,27,3.5431899627049765,0.77713125,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.351564
train,28,0.24912901366910628,0.9601967520817762,0.9011538996246351,0.8975353087787317,0.9048017867113345,0.9076863152427941,"[[3750 341], [ 370 3241]]",0 days 00:00:03.673237
val,28,0.3021039951306123,0.9566827088066838,0.8737623762376238,0.9357190192180251,0.8195008705745792,0.8764010905786126,"[[1481 311], [ 97 1412]]",0 days 00:00:02.210105
inference,28,4.058819095293681,0.7812511904761905,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.240375
train,29,0.26328030180546547,0.9545772609711722,0.8917390704730382,0.8953198559955691,0.8881868131868131,0.8980784211893015,"[[3684 407], [ 378 3233]]",0 days 00:00:03.614064
val,29,0.2641676538265668,0.9565142626384551,0.8847583643122676,0.8674618952948973,0.9027586206896552,0.8966979703120267,"[[1651 141], [ 200 1309]]",0 days 00:00:02.220658
inference,29,3.9814360274208918,0.7642829365079364,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.311666
train,30,0.24175655601486082,0.9606708392110502,0.9025069637883009,0.8972583771808363,0.9078173157747268,0.9091145157102052,"[[3762 329], [ 371 3240]]",0 days 00:00:03.718656
val,30,0.3253554151608394,0.9555009969942251,0.8695917123705058,0.9456593770709079,0.8048505358150028,0.8703423205089367,"[[1446 346], [ 82 1427]]",0 days 00:00:02.162386
inference,30,4.067036165131463,0.770345238095238,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.317713
train,31,0.25408449312371595,0.9574674087521893,0.8966472707121086,0.896150650789255,0.8971444413640144,0.9031420410283043,"[[3720 371], [ 375 3236]]",0 days 00:00:03.648873
val,31,0.2891696095466614,0.9571292483196062,0.8805782526712759,0.9284294234592445,0.8374178123132098,0.8848833686761587,"[[1520 272], [ 108 1401]]",0 days 00:00:02.223776
inference,31,4.3833686510721845,0.7787475198412699,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.274518
train,32,0.24451355660153973,0.9597931332471512,0.901846452866861,0.8994738299639989,0.9042316258351893,0.9082056608673071,"[[3747 344], [ 363 3248]]",0 days 00:00:03.631493
val,32,0.28089829820853013,0.9561304050695822,0.8839285714285714,0.9184890656063618,0.8518746158574063,0.8897303847318995,"[[1551 241], [ 123 1386]]",0 days 00:00:02.203551
inference,32,4.090440803103977,0.7714436507936507,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.317445
train,33,0.2517234678229978,0.9589348551416234,0.9008758515223133,0.8972583771808363,0.9045226130653267,0.9074266424305375,"[[3749 342], [ 371 3240]]",0 days 00:00:03.748231
val,33,0.30922932349718535,0.9569818810352173,0.8721712538226299,0.9449966865473823,0.8097671777399205,0.8733717055437746,"[[1457 335], [ 83 1426]]",0 days 00:00:02.328339
inference,33,4.268122368388706,0.7973421626984126,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.293331
train,34,0.2558299336702593,0.9575226123009754,0.8980838655928909,0.8955967875934644,0.9005847953216374,0.9047000779018437,"[[3734 357], [ 377 3234]]",0 days 00:00:03.624326
val,34,0.2964644351830849,0.9561666459575878,0.8785691873235018,0.927766732935719,0.834326579261025,0.8827627991517721,"[[1514 278], [ 109 1400]]",0 days 00:00:02.181853
inference,34,4.351278199089898,0.7765588293650794,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.297811
train,35,0.2453951201131267,0.9591388138080761,0.9034406215316315,0.9016892827471614,0.9051987767584098,0.9096338613347182,"[[3750 341], [ 355 3256]]",0 days 00:00:03.633144
val,35,0.28218617691443515,0.9564632295512638,0.8859145952836202,0.9211398277004639,0.8532842234499693,0.8915480157528022,"[[1553 239], [ 119 1390]]",0 days 00:00:02.211709
inference,35,4.474440468682183,0.7678328373015874,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.308763
train,36,0.24905566186193498,0.9583132313666362,0.8979365738817339,0.897812240376627,0.8980609418282548,0.9043105686834588,"[[3723 368], [ 369 3242]]",0 days 00:00:03.681912
val,36,0.2628049197105261,0.9564077588043169,0.886604774535809,0.8860172299536117,0.887193098871931,0.8963950318085429,"[[1622 170], [ 172 1337]]",0 days 00:00:02.242206
inference,36,3.9382971790101795,0.7673266865079365,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.247187
train,37,0.24378841154036984,0.9617557530999449,0.9053361053361053,0.9044585987261147,0.9062153163152054,0.9113217346143859,"[[3753 338], [ 345 3266]]",0 days 00:00:03.734599
val,37,0.2711863506298799,0.956988352622361,0.8871071199486851,0.9165009940357853,0.8595400870105656,0.8933656467737049,"[[1566 226], [ 126 1383]]",0 days 00:00:02.240103
inference,37,4.396883686383565,0.7672630952380952,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.323144
train,38,0.2476245044700561,0.9606248757412456,0.9005961458477748,0.8994738299639989,0.9017212659633537,0.9069072968060244,"[[3737 354], [ 363 3248]]",0 days 00:00:03.602630
val,38,0.27704460460406083,0.9559821132727444,0.8746537396121884,0.8369781312127237,0.9158810732414794,0.890336261738867,"[[1676 116], [ 246 1263]]",0 days 00:00:02.239724
inference,38,4.348749809794956,0.7720096230158731,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.326149
train,39,0.2501536434696567,0.9592174729419687,0.902232700041603,0.9008584879534755,0.9036111111111111,0.9084653336795637,"[[3744 347], [ 358 3253]]",0 days 00:00:03.657619
val,39,0.2734312736071073,0.9561492651235444,0.886392811296534,0.9151756129887343,0.8593652769135034,0.8927597697667373,"[[1566 226], [ 128 1381]]",0 days 00:00:02.153490
inference,39,4.1739566458596125,0.7634200396825397,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.226411
train,40,0.2528582580627934,0.9592866550717779,0.8985868661679135,0.8980891719745223,0.8990851122816745,0.9049597507141003,"[[3727 364], [ 368 3243]]",0 days 00:00:03.610785
val,40,0.2614519687799307,0.9579147140963742,0.8893979057591623,0.9005964214711729,0.8784744667097608,0.897606785822478,"[[1604 188], [ 150 1359]]",0 days 00:00:02.139928
inference,40,4.273540086216396,0.7626738095238095,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.211325
train,41,0.2463972443534482,0.9600241690681282,0.897060871987742,0.89171974522293,0.9024663677130045,0.9040508958712022,"[[3743 348], [ 391 3220]]",0 days 00:00:03.585685
val,41,0.2727289062279921,0.9570282915601628,0.8845287873914442,0.9111994698475812,0.859375,0.8912450772493183,"[[1567 225], [ 134 1375]]",0 days 00:00:02.232554
inference,41,4.677600781122844,0.7521070436507937,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.236175
train,42,0.24587465630423638,0.9606340819737839,0.902418682235196,0.8989199667682083,0.9059447390454926,0.9088548428979486,"[[3754 337], [ 365 3246]]",0 days 00:00:03.562245
val,42,0.25652614579750943,0.9584405767774307,0.8865295288652952,0.8853545394300861,0.8877076411960133,0.8963950318085429,"[[1623 169], [ 173 1336]]",0 days 00:00:02.174112
inference,42,3.9523793194029064,0.7477635912698413,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.174119
train,43,0.24282342772330007,0.961118695346879,0.9011417432470064,0.896150650789255,0.9061887426491179,0.9078161516489224,"[[3756 335], [ 375 3236]]",0 days 00:00:03.533127
val,43,0.27443140974411595,0.9573367089131876,0.8770833333333333,0.8369781312127237,0.9212253829321663,0.8927597697667373,"[[1684 108], [ 246 1263]]",0 days 00:00:02.172226
inference,43,4.0698772933748035,0.7516633928571429,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.190491
train,44,0.24714843640404363,0.9612167823391427,0.9028666852212636,0.8983661035724176,0.9074125874125875,0.9093741885224617,"[[3760 331], [ 367 3244]]",0 days 00:00:03.643645
val,44,0.26206199251688445,0.9571714060872858,0.8821138211382114,0.8628230616302187,0.9022869022869023,0.8945774007876401,"[[1651 141], [ 207 1302]]",0 days 00:00:02.202642
inference,44,4.061054216490851,0.7569392857142857,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.263067
train,45,0.24064837540349654,0.9629365539622982,0.908181691901653,0.9052893935198006,0.9110925306577481,0.914178135549208,"[[3772 319], [ 342 3269]]",0 days 00:00:03.569995
val,45,0.31008060849629915,0.9510603787986368,0.8470926058865758,0.781974817760106,0.9240407204385278,0.8709481975159042,"[[1695  97], [ 329 1180]]",0 days 00:00:02.220271
inference,45,4.550654967625936,0.7465269841269841,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.193766
train,46,0.24569637736966532,0.9618946589026536,0.9026227678571429,0.8958737191913597,0.9094742760753444,0.9093741885224617,"[[3769 322], [ 376 3235]]",0 days 00:00:03.611905
val,46,0.2593492384140308,0.9581757964120041,0.886058981233244,0.8760768721007289,0.8962711864406779,0.8970009088155104,"[[1639 153], [ 187 1322]]",0 days 00:00:02.150150
inference,46,5.6689177883995905,0.6817375992063491,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.182952
train,47,0.250715920521367,0.959671759901997,0.8979535013225671,0.8931044032124066,0.9028555431131019,0.904829914307972,"[[3744 347], [ 386 3225]]",0 days 00:00:03.613346
val,47,0.2569229958149103,0.9590074878112278,0.8866599799398195,0.878727634194831,0.8947368421052632,0.8973038473189943,"[[1636 156], [ 183 1326]]",0 days 00:00:02.151783
inference,47,4.9637397395239935,0.7225169642857141,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.270081
train,48,0.23446319324354972,0.9637102159599382,0.9086103769648074,0.9044585987261147,0.912800447177194,0.9146974811737211,"[[3779 312], [ 345 3266]]",0 days 00:00:03.584064
val,48,0.2580470098898961,0.9584409465824104,0.888,0.882703777335984,0.8933601609657947,0.8982126628294457,"[[1633 159], [ 177 1332]]",0 days 00:00:02.157050
inference,48,5.225667556126912,0.7016960317460318,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.215475
train,49,0.24283493959134625,0.9620931005988722,0.9029747011398388,0.8994738299639989,0.9065029305051633,0.9093741885224617,"[[3756 335], [ 363 3248]]",0 days 00:00:03.664600
val,49,0.27973071199197036,0.9583100356196156,0.8844317096466093,0.9204771371769384,0.8511029411764706,0.8900333232353832,"[[1549 243], [ 120 1389]]",0 days 00:00:02.149755
inference,49,5.787408139970568,0.6969007936507936,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.168871
train,50,0.25528612204136386,0.9598761247257676,0.8970588235294118,0.8953198559955691,0.898804559355018,0.9036613866528175,"[[3727 364], [ 378 3233]]",0 days 00:00:03.619428
val,50,0.33356374960679275,0.9562161998248603,0.8291044776119403,0.7362491716368456,0.9487617421007686,0.8612541654044229,"[[1732  60], [ 398 1111]]",0 days 00:00:02.112884
inference,50,3.633180101712545,0.7434463293650794,0.7562525348114101,0.9989285714285714,0.6084402871437894,0.6080434782608696,"[[  0 1800], [  3 2797]]",0 days 00:00:03.189699
