type,epoch,loss,roc_auc,f1,recall,precision,accuracy,confusion_matrix,time
inference,11,20.240108489990234,0.7895150793650794,0.406827880512091,0.25535714285714284,1.0,0.5467391304347826,"[[1800  0], [2085 715]]",0 days 00:00:01.776374
train,12,0.27031773521054175,0.955605651299998,0.8977146042363434,0.8919966768208253,0.9035063113604488,0.9047000779018437,"[[3747 344], [ 390 3221]]",0 days 00:00:02.060501
val,12,3.4401821539952206,0.73725762981634,0.6415013862230753,0.9966865473823724,0.4729559748427673,0.4907603756437443,"[[ 116 1676], [  5 1504]]",0 days 00:00:01.636486
inference,12,6.692521545622084,0.8333428571428572,0.6546489563567363,0.4928571428571429,0.9745762711864406,0.6834782608695652,"[[1764  36], [1420 1380]]",0 days 00:00:01.818114
train,13,0.28021784799714244,0.9539954406133355,0.89353507565337,0.8994738299639989,0.8876742279311287,0.8995066216567126,"[[3680 411], [ 363 3248]]",0 days 00:00:02.032417
val,13,5.132181149262649,0.7554808796033324,0.0013245033112582781,0.0006626905235255136,1.0,0.5431687367464405,"[[1792  0], [1508  1]]",0 days 00:00:01.625977
inference,13,35.486013412475586,0.8077605158730159,0.11193526635198921,0.05928571428571429,1.0,0.4273913043478261,"[[1800  0], [2634 166]]",0 days 00:00:01.740774
train,14,0.27117415685807505,0.9568809852780834,0.8976833976833977,0.9014123511492661,0.8939851689096402,0.9036613866528175,"[[3705 386], [ 356 3255]]",0 days 00:00:02.038178
val,14,2.1354847779640784,0.8598675802328886,0.1529051987767584,0.0828363154406892,0.9920634920634921,0.580430172674947,"[[1791  1], [1384 125]]",0 days 00:00:01.608116
inference,14,21.50904146830241,0.7939795634920637,0.30148619957537154,0.1775,1.0,0.49934782608695655,"[[1800  0], [2303 497]]",0 days 00:00:01.782429
train,15,0.27455196794002285,0.9564629140122312,0.8967991169977925,0.9000276931597895,0.8935936211163047,0.9028823682160477,"[[3704 387], [ 361 3250]]",0 days 00:00:02.023205
val,15,3.3426887805645285,0.7082364444286662,0.6419120785317969,0.9966865473823724,0.4734025810513063,0.4916691911541957,"[[ 119 1673], [  5 1504]]",0 days 00:00:01.620266
inference,15,1.6624451014730666,0.8625727182539682,0.8154143938060884,0.8275,0.8036767256330212,0.7719565217391304,"[[1234 566], [ 483 2317]]",0 days 00:00:01.817423
train,16,0.2820566623441635,0.9548567648987472,0.8973509933774835,0.9005815563555801,0.8941435248831454,0.9034017138405609,"[[3706 385], [ 359 3252]]",0 days 00:00:02.034425
val,16,4.797863593468299,0.7780848391792103,0.0013245033112582781,0.0006626905235255136,1.0,0.5431687367464405,"[[1792  0], [1508  1]]",0 days 00:00:01.621698
inference,16,37.697822146945526,0.7593072420634921,0.09847198641765705,0.05178571428571429,1.0,0.42282608695652174,"[[1800  0], [2655 145]]",0 days 00:00:01.786247
train,17,0.26682480208335385,0.9569036623949974,0.9025811823480433,0.9005815563555801,0.9045897079276773,0.9088548428979486,"[[3748 343], [ 359 3252]]",0 days 00:00:02.060206
val,17,2.3448009949464064,0.8552305955931081,0.0946969696969697,0.04970178926441352,1.0,0.5655861860042412,"[[1792  0], [1434  75]]",0 days 00:00:01.641921
inference,17,31.800678571065266,0.7662246031746032,0.11954331766286098,0.06357142857142857,1.0,0.43,"[[1800  0], [2622 178]]",0 days 00:00:01.786824
train,18,0.2634664149053635,0.9579253511280782,0.9008584879534755,0.9008584879534755,0.9008584879534755,0.9070371332121527,"[[3733 358], [ 358 3253]]",0 days 00:00:02.018027
val,18,1.8231937793584971,0.8674384126786898,0.21407451212300413,0.11994698475811796,0.9945054945054945,0.5973947288700394,"[[1791  1], [1328 181]]",0 days 00:00:01.624854
inference,18,23.025723351372612,0.7977732142857142,0.20224719101123595,0.1125,1.0,0.4597826086956522,"[[1800  0], [2485 315]]",0 days 00:00:01.822935
train,19,0.2628030781784365,0.9584267523369784,0.8974886784685056,0.905566325117696,0.8895538628944505,0.903012204622176,"[[3685 406], [ 341 3270]]",0 days 00:00:01.985697
val,19,0.5038817249811612,0.9402480208037489,0.8127090301003345,0.9662027833001988,0.7012987012987013,0.7964253256588912,"[[1171 621], [ 51 1458]]",0 days 00:00:01.633851
inference,19,15.68895869784885,0.8037318452380953,0.4050128168612931,0.25392857142857145,1.0,0.5458695652173913,"[[1800  0], [2089 711]]",0 days 00:00:01.791511
train,20,0.2635047579965284,0.9588465836178746,0.9010684057166644,0.8991968983661036,0.9029477196885428,0.9074266424305375,"[[3742 349], [ 364 3247]]",0 days 00:00:02.049459
val,20,0.5257206352857443,0.9376549482864716,0.7490849938999593,0.610337972166998,0.9694736842105263,0.8130869433504998,"[[1763  29], [ 588 921]]",0 days 00:00:01.624074
inference,20,13.920040501488579,0.8137539682539683,0.4598459845984598,0.2985714285714286,1.0,0.5730434782608695,"[[1800  0], [1964 836]]",0 days 00:00:01.789693
train,21,0.25898255984629354,0.9594089761173403,0.9024491490244915,0.903073940736638,0.901825221238938,0.9084653336795637,"[[3736 355], [ 350 3261]]",0 days 00:00:02.007735
val,21,0.28232629941059995,0.9532718125769195,0.8875242404654169,0.9098740888005301,0.8662460567823344,0.8945774007876401,"[[1580 212], [ 136 1373]]",0 days 00:00:01.643267
inference,21,12.521299468146431,0.8066771825396825,0.5058697972251868,0.3385714285714286,1.0,0.5973913043478261,"[[1800  0], [1852 948]]",0 days 00:00:01.805355
train,22,0.2659342909051526,0.9584769804586206,0.9000553709856035,0.9003046247576848,0.8998062551895931,0.906258114775383,"[[3729 362], [ 360 3251]]",0 days 00:00:02.056840
val,22,0.701338910139524,0.926364062647922,0.6133575647432985,0.44731610337972166,0.9754335260115607,0.7421993335352923,"[[1775  17], [ 834 675]]",0 days 00:00:01.636580
inference,22,17.920378790961372,0.796012996031746,0.35728952772073924,0.2175,1.0,0.523695652173913,"[[1800  0], [2191 609]]",0 days 00:00:01.787538
train,23,0.26324053349033477,0.9605657121586104,0.904071773636991,0.9069509831071725,0.9012107870115575,0.9097636977408465,"[[3732 359], [ 336 3275]]",0 days 00:00:02.038110
val,23,4.656804928412805,0.7767931103853073,0.009234828496042216,0.004638833664678595,1.0,0.5449863677673432,"[[1792  0], [1502  7]]",0 days 00:00:01.653027
inference,23,29.733285903930664,0.7773152777777779,0.12834224598930483,0.06857142857142857,1.0,0.4330434782608696,"[[1800  0], [2608 192]]",0 days 00:00:01.797994
train,24,0.26791940293004435,0.9566910051926535,0.894160077680677,0.8925505400166159,0.8957754307948861,0.9009348221241236,"[[3716 375], [ 388 3223]]",0 days 00:00:02.031480
val,24,7.481092416323149,0.7407034726166809,0.0,0.0,0.0,0.5428657982429567,"[[1792  0], [1509  0]]",0 days 00:00:01.634472
inference,24,34.56096257103814,0.8257108134920637,0.12583668005354753,0.06714285714285714,1.0,0.43217391304347824,"[[1800  0], [2612 188]]",0 days 00:00:01.762750
train,25,0.2624692642881024,0.9579501944173542,0.9012602132668606,0.9011354195513708,0.9013850415512465,0.9074266424305375,"[[3735 356], [ 357 3254]]",0 days 00:00:02.065951
val,25,0.4140608837971321,0.9405464534223233,0.843859649122807,0.9562624254473161,0.7551020408163265,0.8382308391396547,"[[1324 468], [ 66 1443]]",0 days 00:00:01.622359
inference,25,7.229672352472941,0.8422571428571428,0.6054269355240229,0.4342857142857143,0.9991783073130649,0.6554347826086957,"[[1799  1], [1584 1216]]",0 days 00:00:01.798201
train,26,0.2552520887505624,0.9595793591121835,0.9016393442622951,0.898643035170313,0.9046557011430164,0.908075824461179,"[[3749 342], [ 366 3245]]",0 days 00:00:02.099126
val,26,3.1695985794067383,0.7496592247112562,0.6482162162162162,0.9933730947647449,0.48106546854942234,0.5071190548318691,"[[ 175 1617], [ 10 1499]]",0 days 00:00:01.659278
inference,26,1.561207155386607,0.8907370039682538,0.8232574679943101,0.8267857142857142,0.8197592067988668,0.7839130434782609,"[[1291 509], [ 485 2315]]",0 days 00:00:01.766387
train,27,0.25899989951041436,0.9595890391949259,0.9033596018249689,0.90473553032401,0.9019878520154611,0.9092443521163334,"[[3736 355], [ 344 3267]]",0 days 00:00:02.082821
val,27,0.31219375133514404,0.95286391768437,0.8832455868689997,0.9449966865473823,0.8290697674418605,0.8857921841866101,"[[1498 294], [ 83 1426]]",0 days 00:00:01.666208
inference,27,1.3988636665874057,0.8982969246031747,0.7920284135753749,0.7167857142857142,0.8849206349206349,0.7708695652173913,"[[1539 261], [ 793 2007]]",0 days 00:00:01.782170
train,28,0.25439888142770334,0.9603625658067931,0.9045170257123002,0.9011354195513708,0.9079241071428571,0.9108023889898728,"[[3761 330], [ 357 3254]]",0 days 00:00:02.012752
val,28,0.2910337516894707,0.9537636531998486,0.875,0.8303512259774686,0.9247232472324723,0.8915480157528022,"[[1690 102], [ 256 1253]]",0 days 00:00:01.601368
inference,28,5.975207567214966,0.8664098214285714,0.6274509803921569,0.45714285714285713,1.0,0.6695652173913044,"[[1800  0], [1520 1280]]",0 days 00:00:01.759831
train,29,0.2457123735258656,0.9622874807219122,0.9049071250346549,0.903904735530324,0.9059117402164862,0.910932225396001,"[[3752 339], [ 347 3264]]",0 days 00:00:02.040926
val,29,3.6998439752138577,0.7452406099119568,0.6417591801878736,0.9960238568588469,0.47338582677165353,0.4916691911541957,"[[ 120 1672], [  6 1503]]",0 days 00:00:01.632008
inference,29,5.080925703048706,0.7874089285714285,0.7804878048780488,1.0,0.64,0.657608695652174,"[[ 225 1575], [  0 2800]]",0 days 00:00:01.831354
train,30,0.25106219899269844,0.9614620336662447,0.9042803712425543,0.903904735530324,0.9046563192904656,0.9102830433653597,"[[3747 344], [ 347 3264]]",0 days 00:00:02.032932
val,30,0.7666342166753916,0.9183483548116066,0.7599273293537503,0.9701789264413518,0.6245733788395904,0.7197818842774917,"[[ 912 880], [ 45 1464]]",0 days 00:00:01.635597
inference,30,1.513132287396325,0.950572619047619,0.8555197297712268,0.995,0.7503366549959601,0.7954347826086956,"[[ 873 927], [ 14 2786]]",0 days 00:00:01.766469
train,31,0.25958868092106235,0.961698823382558,0.9068994181213632,0.9063971199113819,0.9074022733573607,0.9127499350817969,"[[3757 334], [ 338 3273]]",0 days 00:00:02.049501
val,31,0.48064949879279506,0.9493197067594434,0.7062789717656974,0.5553346587143804,0.9699074074074074,0.7888518630717964,"[[1766  26], [ 671 838]]",0 days 00:00:01.630500
inference,31,0.5008378244108624,0.9556539682539682,0.8816091954022989,0.8217857142857142,0.9508264462809918,0.8656521739130435,"[[1681 119], [ 499 2301]]",0 days 00:00:01.784212
train,32,0.27152269597976436,0.9558918568233178,0.8975274725274726,0.90473553032401,0.8904333605887162,0.9031420410283043,"[[3689 402], [ 344 3267]]",0 days 00:00:02.076651
val,32,0.4730302576835339,0.9168756064801666,0.8182076813655761,0.9529489728296885,0.7168494516450648,0.8064222962738564,"[[1224 568], [ 71 1438]]",0 days 00:00:01.659695
inference,32,1.6935134530067444,0.9095459325396824,0.7288284335234753,0.5932142857142857,0.9448236632536974,0.731304347826087,"[[1703  97], [1139 1661]]",0 days 00:00:01.803384
train,33,0.2599160349176776,0.9592934243604089,0.9005250069079856,0.9025200775408474,0.8985387372484147,0.9065177875876396,"[[3723 368], [ 352 3259]]",0 days 00:00:02.088904
val,33,1.0755626054910512,0.8820475583996024,0.7131857555341675,0.9821073558648111,0.5598791084246316,0.638897303847319,"[[ 627 1165], [ 27 1482]]",0 days 00:00:01.639517
inference,33,1.2152471608585782,0.885665873015873,0.8247422680412371,0.8285714285714286,0.8209483368719037,0.7856521739130434,"[[1294 506], [ 480 2320]]",0 days 00:00:01.789347
train,34,0.24984840255591176,0.9600957881418445,0.9028776978417267,0.9036278039324287,0.9021288360519768,0.9088548428979486,"[[3737 354], [ 348 3263]]",0 days 00:00:02.033573
val,34,4.879966185643123,0.7000095779489728,0.6341977651275564,0.9966865473823724,0.4650587507730365,0.4744016964556195,"[[ 62 1730], [  5 1504]]",0 days 00:00:01.650478
inference,34,10.933829148610434,0.6727996031746032,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:01.802121
train,35,0.2608618870858223,0.9587777061060542,0.8992053534086156,0.8931044032124066,0.9053902302077484,0.9061282783692547,"[[3754 337], [ 386 3225]]",0 days 00:00:02.075804
val,35,4.0060017842512865,0.6639619130455363,0.6400852878464819,0.9946984758117959,0.47186419364979565,0.48863980611935776,"[[ 112 1680], [  8 1501]]",0 days 00:00:01.627174
inference,35,1.954922358194987,0.8665061507936507,0.8427336999214454,0.9578571428571429,0.7523141654978962,0.7823913043478261,"[[ 917 883], [ 118 2682]]",0 days 00:00:01.749128
train,36,0.2588052980361446,0.9588922086232479,0.8993771626297578,0.8997507615618943,0.8990038738240177,0.9056089327447416,"[[3726 365], [ 362 3249]]",0 days 00:00:02.054734
val,36,5.732231396895188,0.6797925246142196,0.6311818943839062,0.9980119284294234,0.46153846153846156,0.4668282338685247,"[[ 35 1757], [  3 1506]]",0 days 00:00:01.658941
inference,36,15.147268295288086,0.5,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:01.836735
train,37,0.2527532601548779,0.9609028227324355,0.9053566472384125,0.9033508723345334,0.9073713490959666,0.9114515710205141,"[[3758 333], [ 349 3262]]",0 days 00:00:02.030441
val,37,0.26694410236982197,0.9563977740698666,0.8933943754087639,0.9052352551358516,0.881859264041317,0.9012420478642835,"[[1609 183], [ 143 1366]]",0 days 00:00:01.628447
inference,37,0.8483672638734182,0.8823979166666667,0.8290833907649897,0.8592857142857143,0.8009320905459387,0.7843478260869565,"[[1202 598], [ 394 2406]]",0 days 00:00:01.817775
train,38,0.25499742694439426,0.962241618791437,0.9055555555555556,0.9027970091387427,0.9083310114237949,0.9117112438327707,"[[3762 329], [ 351 3260]]",0 days 00:00:02.030338
val,38,0.28091182846289414,0.9515888301145506,0.8844517184942717,0.8952948972829688,0.8738680465717982,0.8930627082702212,"[[1597 195], [ 158 1351]]",0 days 00:00:01.609202
inference,38,1.6106990840699937,0.8524161706349207,0.8003754693366708,0.9135714285714286,0.7121380846325167,0.7226086956521739,"[[ 766 1034], [ 242 2558]]",0 days 00:00:01.811132
train,39,0.26135545344121996,0.9614034116267,0.9014359403317999,0.8953198559955691,0.907636159460977,0.9082056608673071,"[[3762 329], [ 378 3233]]",0 days 00:00:02.008437
val,39,2.865723041387705,0.829878615213481,0.0838095238095238,0.0437375745526839,1.0,0.562859739472887,"[[1792  0], [1443  66]]",0 days 00:00:01.599952
inference,39,8.555422306060791,0.816295634920635,0.585144012127337,0.4135714285714286,1.0,0.6430434782608696,"[[1800  0], [1642 1158]]",0 days 00:00:01.745851
train,40,0.25269157271231374,0.9610444700970397,0.9067878287209142,0.9119357518692883,0.901697699890471,0.9121007530511556,"[[3732 359], [ 318 3293]]",0 days 00:00:02.000653
val,40,3.4592799773583045,0.823333067073748,0.11728009981285091,0.062292909211398274,1.0,0.5713420175704332,"[[1792  0], [1415  94]]",0 days 00:00:01.685848
inference,40,0.6901635726292928,0.9525236111111111,0.9026900162484203,0.8928571428571429,0.9127418765972983,0.8828260869565218,"[[1561 239], [ 300 2500]]",0 days 00:00:01.778564
train,41,0.24994641398229905,0.9615262742153531,0.9005264616237185,0.9000276931597895,0.9010257831993346,0.9067774603998962,"[[3734 357], [ 361 3250]]",0 days 00:00:02.043331
val,41,2.837995199056772,0.7811357302612894,0.6554658520619682,0.9953611663353215,0.4886141834743006,0.5216601029990912,"[[ 220 1572], [  7 1502]]",0 days 00:00:01.644044
inference,41,21.37020248836941,0.5,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:01.764813
train,42,0.24709824160222085,0.9618364430204267,0.9064808362369338,0.9005815563555801,0.9124579124579124,0.9128797714879252,"[[3779 312], [ 359 3252]]",0 days 00:00:02.079768
val,42,1.5202265427662776,0.8816028679115782,0.6823261117445838,0.9913850231941683,0.5201668984700973,0.5780066646470766,"[[ 412 1380], [ 13 1496]]",0 days 00:00:01.639529
inference,42,17.58688841925727,0.5,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:01.767663
train,43,0.2506261905354838,0.961915237540092,0.9006659267480577,0.8989199667682083,0.902418682235196,0.9070371332121527,"[[3740 351], [ 365 3246]]",0 days 00:00:02.073544
val,43,0.2873186022043228,0.9505637307109723,0.8817912413566019,0.8873426110006627,0.8763089005235603,0.8912450772493183,"[[1603 189], [ 170 1339]]",0 days 00:00:01.666048
inference,43,15.736890580919054,0.5008333333333334,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:01.788249
train,44,0.24528602102110464,0.9627960573767612,0.9093931837073982,0.9088895042924398,0.9098974216800665,0.915086990392106,"[[3766 325], [ 329 3282]]",0 days 00:00:02.134646
val,44,0.6264753364599668,0.9264738947268769,0.7602712405265257,0.6315440689198144,0.9549098196392786,0.8179339594062406,"[[1747  45], [ 556 953]]",0 days 00:00:01.634287
inference,44,9.812433905071682,0.5856804563492064,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:01.812689
train,45,0.25658968187147574,0.9621228177759624,0.9043526476296091,0.9033508723345334,0.9053566472384125,0.9104128797714879,"[[3750 341], [ 349 3262]]",0 days 00:00:02.046850
val,45,4.562948355307946,0.7857730847060496,0.005287508261731659,0.0026507620941020544,1.0,0.5440775522568918,"[[1792  0], [1505  4]]",0 days 00:00:01.617940
inference,45,2.3188323312335544,0.8719380952380953,0.7828522188711762,0.6489285714285714,0.9864277958740499,0.7808695652173913,"[[1775  25], [ 983 1817]]",0 days 00:00:01.778990
train,46,0.24727275006232724,0.9620455463462392,0.9036480089111668,0.898643035170313,0.9087090450854103,0.9101532069592314,"[[3765 326], [ 366 3245]]",0 days 00:00:02.045349
val,46,0.29314931539388805,0.9541793139969705,0.8631431571578579,0.8170974155069582,0.9146884272997032,0.881551045137837,"[[1677 115], [ 276 1233]]",0 days 00:00:01.589544
inference,46,20.543805334303116,0.5,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:01.769752
train,47,0.25325962083954967,0.9622801698901907,0.9067148616710691,0.903073940736638,0.9103852596314908,0.9128797714879252,"[[3770 321], [ 350 3261]]",0 days 00:00:02.067053
val,47,0.2592925429344177,0.9586872366988546,0.8918205804749341,0.8959575878064944,0.8877216021011162,0.900636170857316,"[[1621 171], [ 157 1352]]",0 days 00:00:01.652715
inference,47,15.515260802374947,0.5,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:01.905131
train,48,0.25939132080924127,0.960764796937249,0.8996558843771507,0.9050124619219053,0.8943623426382047,0.905349259932485,"[[3705 386], [ 343 3268]]",0 days 00:00:02.045316
val,48,2.481535251323993,0.8384268422204866,0.6583497483037863,0.9966865473823724,0.4915032679738562,0.5271129960617994,"[[ 236 1556], [  5 1504]]",0 days 00:00:01.621932
inference,48,19.787431504991318,0.5,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:01.777839
train,49,0.2500831662647186,0.9608264651566776,0.9058971141781681,0.8997507615618943,0.912128017967434,0.9123604258634121,"[[3778 313], [ 362 3249]]",0 days 00:00:02.048644
val,49,2.2837331478412333,0.8572090522342138,0.04533678756476684,0.023194168323392977,1.0,0.5534686458648894,"[[1792  0], [1474  35]]",0 days 00:00:01.615595
inference,49,3.5290707217322455,0.8535496031746032,0.7592567475925674,0.9996428571428572,0.6120708506450907,0.6141304347826086,"[[ 26 1774], [  1 2799]]",0 days 00:00:01.756741
train,50,0.2514464917682832,0.9610642025733991,0.9027064538514921,0.9005815563555801,0.9048414023372288,0.9089846793040769,"[[3749 342], [ 359 3252]]",0 days 00:00:02.018286
val,50,18.122775444617638,0.5638758594267728,0.6279650436953808,1.0,0.45768880800727935,0.4583459557709785,"[[  4 1788], [  0 1509]]",0 days 00:00:01.645150
inference,50,67.99505763583713,0.5,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:01.799520
