type,epoch,loss,roc_auc,f1,recall,precision,accuracy,confusion_matrix,time
val,10,0.251507872572312,0.963168348539714,0.8876636802205375,0.8535453943008615,0.9246231155778895,0.9012420478642835,"[[1687 105], [ 221 1288]]",0 days 00:00:02.088604
inference,10,1.175292369392183,0.7362280753968253,0.7387462027064347,0.9553571428571429,0.6022062134173796,0.5886956521739131,"[[ 33 1767], [ 125 2675]]",0 days 00:00:02.211006
train,11,0.23688756746630515,0.9658069015740695,0.9049621530698065,0.8939351980060924,0.9162645472608573,0.9119709166450273,"[[3796 295], [ 383 3228]]",0 days 00:00:02.507806
val,11,0.3191443727566646,0.9610532489586291,0.8774824320195539,0.9516235917826376,0.8140589569160998,0.878521660102999,"[[1464 328], [ 73 1436]]",0 days 00:00:02.113420
inference,11,2.9359415769577026,0.6801727182539683,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:02.236134
train,12,0.23851441856353514,0.9642903101491741,0.8985304408677397,0.8889504292439767,0.9083191850594228,0.9058686055569982,"[[3767 324], [ 401 3210]]",0 days 00:00:02.524449
val,12,0.2536475887665382,0.9629131831037583,0.8897460623593699,0.9171636845593109,0.8639200998751561,0.8960920933050591,"[[1574 218], [ 125 1384]]",0 days 00:00:02.195698
inference,12,1.12587974468867,0.7452566468253967,0.7000144571345959,0.8646428571428572,0.5880495506436726,0.5489130434782609,"[[ 104 1696], [ 379 2421]]",0 days 00:00:02.309224
train,13,0.23957828792833513,0.9639525226464858,0.8978173223967747,0.8942121296039878,0.9014517029592406,0.9045702414957154,"[[3738 353], [ 382 3229]]",0 days 00:00:02.497526
val,13,0.29004426759022933,0.9607078511076398,0.8749229821318546,0.9410205434062293,0.8175014392630973,0.8770069675855802,"[[1475 317], [ 89 1420]]",0 days 00:00:02.137049
inference,13,0.7122162249353197,0.7436597222222223,0.6993006993006993,0.7142857142857143,0.684931506849315,0.6260869565217392,"[[ 880 920], [ 800 2000]]",0 days 00:00:02.285534
train,14,0.2308051331389335,0.9659890292846871,0.9054560599750104,0.903073940736638,0.9078507795100222,0.9115814074266424,"[[3760 331], [ 350 3261]]",0 days 00:00:02.493604
val,14,0.25489353789733005,0.9620073458061158,0.8957425410660409,0.8853545394300861,0.9063772048846676,0.9057861254165405,"[[1654 138], [ 173 1336]]",0 days 00:00:02.145123
inference,14,0.805951456228892,0.7819569444444444,0.7406752695775146,0.7482142857142857,0.7332866643332167,0.6810869565217391,"[[1038 762], [ 705 2095]]",0 days 00:00:02.282851
train,15,0.23267746884976664,0.9669700684395388,0.9074951239899693,0.9019662143450567,0.9130922343706196,0.9137886263308231,"[[3781 310], [ 354 3257]]",0 days 00:00:02.658119
val,15,0.2410242912861017,0.9629965741266686,0.9047461002323266,0.903247183565275,0.90625,0.9130566495001514,"[[1651 141], [ 146 1363]]",0 days 00:00:02.105296
inference,15,0.5633888410197364,0.7576194444444444,0.7168741137545297,0.8125,0.6413870876797293,0.6093478260869565,"[[ 528 1272], [ 525 2275]]",0 days 00:00:02.181670
train,16,0.22285887310581823,0.967820088012937,0.9067335842743622,0.9005815563555801,0.9129702414373947,0.9131394443001818,"[[3781 310], [ 359 3252]]",0 days 00:00:02.685391
val,16,0.780474052979396,0.9604569384289503,0.7383015597920277,0.9880715705765407,0.5893280632411068,0.679794001817631,"[[ 753 1039], [ 18 1491]]",0 days 00:00:02.135138
inference,16,1.4738230175442166,0.8054832341269842,0.7571003516364619,0.9996428571428572,0.609272964736613,0.6095652173913043,"[[  5 1795], [  1 2799]]",0 days 00:00:02.361033
train,17,0.21563856544033175,0.9703581650922541,0.9119531903037058,0.9063971199113819,0.9175777964676198,0.917943391326928,"[[3797 294], [ 338 3273]]",0 days 00:00:02.606677
val,17,0.39137452382307786,0.9640418279016378,0.852863436123348,0.9622266401590457,0.7658227848101266,0.8482278097546199,"[[1348 444], [ 57 1452]]",0 days 00:00:02.109126
inference,17,0.6930933892726898,0.8208761904761904,0.7912597252110578,0.8535714285714285,0.7374267201481024,0.7258695652173913,"[[ 949 851], [ 410 2390]]",0 days 00:00:02.395405
train,18,0.222905530083564,0.9700128636791856,0.9115475692993453,0.9061201883134866,0.9170403587443946,0.9175538821085433,"[[3795 296], [ 339 3272]]",0 days 00:00:02.510242
val,18,0.23504934173363906,0.9675041270235729,0.8966461327857632,0.8681245858184228,0.9271054493984431,0.9085125719478946,"[[1689 103], [ 199 1310]]",0 days 00:00:02.088316
inference,18,0.937312126159668,0.8225899801587302,0.7575470421009882,0.9992857142857143,0.6099847394811424,0.6106521739130435,"[[ 11 1789], [  2 2798]]",0 days 00:00:02.219701
train,19,0.20990010759522837,0.971493036331246,0.9147545543039911,0.910828025477707,0.9187150837988827,0.9204102830433654,"[[3800 291], [ 322 3289]]",0 days 00:00:02.546118
val,19,0.23842102403824145,0.9674819387247942,0.8998708010335917,0.9231278992710404,0.8777567737870196,0.9060890639200242,"[[1598 194], [ 116 1393]]",0 days 00:00:02.175123
inference,19,0.7048638198110793,0.7550328373015872,0.7474747474747475,0.7532142857142857,0.7418220189940204,0.6902173913043478,"[[1066 734], [ 691 2109]]",0 days 00:00:02.224658
train,20,0.21540601503464482,0.9717117182004712,0.9103680809216071,0.8972583771808363,0.9238665526090676,0.9171643728901584,"[[3824 267], [ 371 3240]]",0 days 00:00:02.500942
val,20,0.25404421182779163,0.9630623994130456,0.8919958056623558,0.8455931080185554,0.9437869822485208,0.906392002423508,"[[1716  76], [ 233 1276]]",0 days 00:00:02.146546
inference,20,0.8538884917894999,0.8772673611111111,0.7666948436179205,0.9717857142857143,0.6330851558864589,0.64,"[[ 223 1577], [ 79 2721]]",0 days 00:00:02.290365
train,21,0.23343870236027625,0.9684947830107914,0.9032077321753748,0.8928274716145113,0.9138321995464853,0.9102830433653597,"[[3787 304], [ 387 3224]]",0 days 00:00:02.522348
val,21,0.30661454223669493,0.9677899862728392,0.8442286141202839,0.7488402915838304,0.9674657534246576,0.8736746440472584,"[[1754  38], [ 379 1130]]",0 days 00:00:02.100760
inference,21,0.5729164994425244,0.7666674603174604,0.730432010202455,0.8182142857142857,0.659660236107112,0.6323913043478261,"[[ 618 1182], [ 509 2291]]",0 days 00:00:02.381049
train,22,0.20695675248580594,0.9716129881257877,0.9101813110181312,0.9036278039324287,0.9168305703849395,0.9163853544533888,"[[3795 296], [ 348 3263]]",0 days 00:00:02.508221
val,22,0.2247874243901326,0.9704061716013441,0.9078520441271901,0.9271040424121935,0.8893833439287985,0.9139654650106028,"[[1618 174], [ 110 1399]]",0 days 00:00:02.097536
inference,22,1.258554134103987,0.7543755952380953,0.7497255762897914,0.9757142857142858,0.6087344028520499,0.6034782608695652,"[[ 44 1756], [ 68 2732]]",0 days 00:00:02.288395
train,23,0.204520080839434,0.9742652969507536,0.9194021511384272,0.9113818886734977,0.927564825253664,0.9250843936639834,"[[3834 257], [ 320 3291]]",0 days 00:00:02.626865
val,23,0.2745069001729672,0.9588281323960995,0.8916956109883171,0.9357190192180251,0.8516284680337757,0.8960920933050591,"[[1546 246], [ 97 1412]]",0 days 00:00:02.061554
inference,23,0.5029722584618462,0.728145634920635,0.772648835202761,0.6396428571428572,0.9754901960784313,0.7708695652173913,"[[1755  45], [1009 1791]]",0 days 00:00:02.263533
train,24,0.2072310743312682,0.9724764785835615,0.9180602006688964,0.9122126834671836,0.9239831697054699,0.9236561931965723,"[[3820 271], [ 317 3294]]",0 days 00:00:02.583784
val,24,0.2563051971105429,0.968309192464262,0.8890977443609023,0.9403578528827038,0.8431372549019608,0.8927597697667373,"[[1528 264], [ 90 1419]]",0 days 00:00:02.092834
inference,24,0.7795700463983748,0.7789459325396826,0.7494066731816278,0.9585714285714285,0.6151730460692184,0.6097826086956522,"[[ 121 1679], [ 116 2684]]",0 days 00:00:02.309380
train,25,0.20138943627957376,0.9740715260636905,0.9147806649902207,0.9066740515092772,0.9230335494784325,0.9207997922617502,"[[3818 273], [ 337 3274]]",0 days 00:00:02.571880
val,25,0.21579270294079414,0.9712136407744012,0.9100671140939597,0.8986083499005965,0.9218218898708361,0.9188124810663435,"[[1677 115], [ 153 1356]]",0 days 00:00:02.115562
inference,25,1.5086206396420796,0.8312734126984127,0.7554519270333288,0.9835714285714285,0.6132264529058116,0.6123913043478261,"[[ 63 1737], [ 46 2754]]",0 days 00:00:02.256179
train,26,0.186502309095475,0.9781448439580817,0.9276655052264808,0.9216283577956245,0.9337822671156004,0.9326149052194235,"[[3855 236], [ 283 3328]]",0 days 00:00:02.616890
val,26,0.4701894040291126,0.9570717436452713,0.8283056103749648,0.9734923790589795,0.7208047105004907,0.8155104513783702,"[[1223 569], [ 40 1469]]",0 days 00:00:02.090042
inference,26,1.1086253854963515,0.8143957341269841,0.758340113913751,0.9985714285714286,0.6112811543506778,0.6126086956521739,"[[ 22 1778], [  4 2796]]",0 days 00:00:02.268547
train,27,0.23714677172322426,0.9650568643937515,0.8977653631284916,0.890058155635558,0.905607213299521,0.9049597507141003,"[[3756 335], [ 397 3214]]",0 days 00:00:02.546232
val,27,0.24941904613604912,0.9654951614716463,0.8916753744339951,0.8482438701126573,0.9397944199706314,0.9057861254165405,"[[1710  82], [ 229 1280]]",0 days 00:00:02.070456
inference,27,0.9411528077390459,0.768582242063492,0.7113616137644616,0.8564285714285714,0.6083206494165398,0.5769565217391305,"[[ 256 1544], [ 402 2398]]",0 days 00:00:02.255379
train,28,0.21240009175192925,0.9722042516412649,0.9147655703289014,0.9050124619219053,0.9247311827956989,0.9209296286678784,"[[3825 266], [ 343 3268]]",0 days 00:00:02.538022
val,28,0.2304842070891307,0.9671598385875225,0.907951171230617,0.9118621603711067,0.9040735873850198,0.9154801575280218,"[[1646 146], [ 133 1376]]",0 days 00:00:02.135621
inference,28,1.8040896786583795,0.8560308531746031,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:02.267850
train,29,0.19106100788039546,0.9769425844507681,0.9225617413143574,0.9155358626419274,0.9296962879640045,0.9279407945988055,"[[3841 250], [ 305 3306]]",0 days 00:00:02.611668
val,29,0.24887170241429254,0.9686771484190099,0.9050673508659397,0.9350563286944996,0.8769422001243008,0.9103302029687973,"[[1594 198], [ 98 1411]]",0 days 00:00:02.115637
inference,29,0.9565867417388492,0.829161507936508,0.7529962804794049,0.9760714285714286,0.6129176945503476,0.6102173913043478,"[[ 74 1726], [ 67 2733]]",0 days 00:00:02.194591
train,30,0.20665246080006322,0.9723844162581796,0.9137548530227398,0.912489615065079,0.9150236045542904,0.9192417553882108,"[[3785 306], [ 316 3295]]",0 days 00:00:02.543067
val,30,0.23031695989462045,0.9682267259538011,0.9086772830679233,0.9264413518886679,0.8915816326530612,0.9148742805210542,"[[1622 170], [ 111 1398]]",0 days 00:00:02.174159
inference,30,0.5615175366401672,0.7865295634920635,0.7468701095461658,0.6817857142857143,0.8256920415224913,0.7186956521739131,"[[1397 403], [ 891 1909]]",0 days 00:00:02.246184
train,31,0.18952498152371375,0.9775248109659226,0.9241494701617401,0.91775131542509,0.9306374613872508,0.9293689950662166,"[[3844 247], [ 297 3314]]",0 days 00:00:02.520220
val,31,0.24683682162028092,0.9705409655164252,0.9035115469788042,0.9463220675944334,0.864406779661017,0.9076037564374432,"[[1568 224], [ 81 1428]]",0 days 00:00:02.225826
inference,31,0.7369935479429033,0.8539283730158731,0.7526103299457051,0.9653571428571428,0.6167008898015058,0.6136956521739131,"[[ 120 1680], [ 97 2703]]",0 days 00:00:02.252151
train,32,0.18713787125964318,0.9769699323768373,0.9217027215631542,0.9144281362503461,0.9290939786156444,0.9271617761620359,"[[3839 252], [ 309 3302]]",0 days 00:00:02.569209
val,32,0.23991464995420897,0.9699293080800909,0.8927820602662929,0.8442677269715043,0.9472118959107807,0.9073008179339594,"[[1721  71], [ 235 1274]]",0 days 00:00:02.057860
inference,32,0.4681138081683053,0.8196464285714284,0.8002219755826859,0.7725,0.8300076745970837,0.7652173913043478,"[[1357 443], [ 637 2163]]",0 days 00:00:02.244768
train,33,0.1857358198012075,0.9774819952153313,0.9235508260991319,0.9133204098587648,0.9340130274709714,0.92910932225396,"[[3858 233], [ 313 3298]]",0 days 00:00:02.544730
val,33,0.24772596244628614,0.970248819582505,0.9000315357931252,0.9456593770709079,0.858604091456077,0.9039684943956376,"[[1557 235], [ 82 1427]]",0 days 00:00:02.231741
inference,33,0.8729472193453047,0.7381904761904761,0.7223188405797102,0.89,0.6078048780487805,0.5834782608695652,"[[ 192 1608], [ 308 2492]]",0 days 00:00:02.309733
train,34,0.1799773814216737,0.9783224362453166,0.9285017421602787,0.9224591525893104,0.9346240179573513,0.9333939236561932,"[[3858 233], [ 280 3331]]",0 days 00:00:02.677220
val,34,0.3017745763063431,0.9709619884857522,0.8848854961832061,0.9602385685884692,0.8204983012457531,0.8857921841866101,"[[1475 317], [ 60 1449]]",0 days 00:00:02.070331
inference,34,0.4093421432707045,0.8705126984126984,0.8283464566929134,0.8453571428571428,0.8120068610634649,0.7867391304347826,"[[1252 548], [ 433 2367]]",0 days 00:00:02.184232
train,35,0.16887070911545907,0.9813754531107961,0.932357813362783,0.9351980060924951,0.9295348197082302,0.9363801609971436,"[[3835 256], [ 234 3377]]",0 days 00:00:02.469526
val,35,0.34874715025608355,0.9657042861876362,0.8348348348348348,0.7369118621603711,0.9627705627705627,0.8667070584671311,"[[1749  43], [ 397 1112]]",0 days 00:00:02.251445
inference,35,0.497351649734709,0.7946537698412699,0.7458781362007169,0.7432142857142857,0.7485611510791367,0.6917391304347826,"[[1101 699], [ 719 2081]]",0 days 00:00:02.149001
train,36,0.17944176783484797,0.9795110556360387,0.9292109681029659,0.9196898366103572,0.9389312977099237,0.9343027784990912,"[[3875 216], [ 290 3321]]",0 days 00:00:02.438833
val,36,0.2673690032500487,0.9709194609130929,0.9028173472617917,0.9449966865473823,0.8642424242424243,0.9069978794304756,"[[1568 224], [ 83 1426]]",0 days 00:00:02.054618
inference,36,0.9423020713859134,0.8880872023809523,0.7656424581005586,0.9789285714285715,0.6286697247706422,0.6352173913043478,"[[ 181 1619], [ 59 2741]]",0 days 00:00:02.176457
train,37,0.18427930964577582,0.9786648945571602,0.928122819260293,0.9207975630019385,0.9355655599324705,0.9331342508439366,"[[3862 229], [ 286 3325]]",0 days 00:00:02.477936
val,37,0.26750074097743404,0.9646346252840103,0.8842917251051894,0.8356527501656726,0.9389426656738645,0.9000302938503484,"[[1710  82], [ 248 1261]]",0 days 00:00:01.991782
inference,37,1.747996277279324,0.7481695436507937,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:02.158953
train,38,0.1831237991009989,0.9788386621963187,0.9262363788767812,0.9180282470229854,0.9345926134761771,0.9314463775642691,"[[3859 232], [ 296 3315]]",0 days 00:00:02.492912
val,38,0.4237089157104492,0.9638535971669978,0.8536656041727035,0.9761431411530815,0.758496395468589,0.8470160557406846,"[[1323 469], [ 36 1473]]",0 days 00:00:02.150762
inference,38,1.623032934135861,0.8208523809523809,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.516105
train,39,0.21145566336570248,0.9737959483235213,0.9140233722871453,0.9097202990861257,0.9183673469387755,0.919761101012724,"[[3799 292], [ 326 3285]]",0 days 00:00:04.250414
val,39,0.30028584370246303,0.9680547666382657,0.8788063337393422,0.9562624254473161,0.8129577464788732,0.8794304756134504,"[[1460 332], [ 66 1443]]",0 days 00:00:03.588395
inference,39,1.2162253591749403,0.8354286706349208,0.7571660356949702,1.0,0.6092254134029591,0.6095652173913043,"[[  4 1796], [  0 2800]]",0 days 00:00:03.648471
train,40,0.18778142597406142,0.977044259166006,0.923546551963369,0.9216283577956245,0.9254727474972191,0.9284601402233186,"[[3823 268], [ 283 3328]]",0 days 00:00:04.245839
val,40,0.2071246997668193,0.9729140040708133,0.9123519458544839,0.8933068257123923,0.9322268326417704,0.9215389275976976,"[[1694  98], [ 161 1348]]",0 days 00:00:03.496568
inference,40,0.7284432417816586,0.8182599206349206,0.7404049561801148,0.875,0.641697223677318,0.6265217391304347,"[[ 432 1368], [ 350 2450]]",0 days 00:00:03.741402
train,41,0.17658165914397086,0.9810895860519078,0.935861684327942,0.9293824425366934,0.942431901151362,0.9402752531809919,"[[3886 205], [ 255 3356]]",0 days 00:00:04.237286
val,41,0.2448606972510998,0.9716237544968286,0.9059343434343434,0.950960901259112,0.8649789029535865,0.9097243259618297,"[[1568 224], [ 74 1435]]",0 days 00:00:03.476697
inference,41,1.7796125610669453,0.8619613095238094,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.721247
train,42,0.1917600900896134,0.9756720566676106,0.920949720670391,0.9130434782608695,0.9289940828402367,0.9265125941313944,"[[3839 252], [ 314 3297]]",0 days 00:00:04.353196
val,42,0.2157939878793863,0.9717284093060683,0.9105851413543721,0.9178263750828363,0.903457273320287,0.9176007270524084,"[[1644 148], [ 124 1385]]",0 days 00:00:03.957756
inference,42,1.3454055786132812,0.8821525793650794,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.975622
train,43,0.186880276328133,0.9770754655865951,0.9229276406986415,0.9219052893935198,0.9239522620038857,0.9278109581926772,"[[3817 274], [ 282 3329]]",0 days 00:00:04.428620
val,43,0.2704567061020778,0.9712029164299913,0.8684881602914389,0.7899271040424122,0.9644012944983819,0.8906392002423508,"[[1748  44], [ 317 1192]]",0 days 00:00:03.667834
inference,43,0.5957567989826202,0.8662676587301588,0.7892537313432836,0.9442857142857143,0.6779487179487179,0.6930434782608695,"[[ 544 1256], [ 156 2644]]",0 days 00:00:03.802050
train,44,0.16776062572194683,0.9816232090746917,0.9277460671028818,0.9227360841872058,0.9328107502799552,0.9326149052194235,"[[3851 240], [ 279 3332]]",0 days 00:00:04.363348
val,44,0.2164648438875492,0.9728269149981066,0.9098656178302196,0.9198144466534128,0.9001297016861219,0.916691911541957,"[[1638 154], [ 121 1388]]",0 days 00:00:03.366787
inference,44,1.4678169157769945,0.9107098214285716,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.507824
train,45,0.15773192793130875,0.9836732204437121,0.9342984409799554,0.9293824425366934,0.9392667226420375,0.9387172163074526,"[[3874 217], [ 255 3356]]",0 days 00:00:03.976743
val,45,0.26390429528859943,0.970894129271987,0.8895164136957289,0.8349900596421471,0.9516616314199395,0.9051802484095729,"[[1728  64], [ 249 1260]]",0 days 00:00:03.435450
inference,45,1.3659284975793626,0.8160223214285715,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.883006
train,46,0.1754429191350937,0.9817379485169876,0.9325153374233128,0.9260592633619495,0.9390620612187588,0.9371591794339132,"[[3874 217], [ 267 3344]]",0 days 00:00:04.368569
val,46,0.32558451478297895,0.9718661616609865,0.8788426763110307,0.9662027833001988,0.8059701492537313,0.8782187215995153,"[[1441 351], [ 51 1458]]",0 days 00:00:03.686420
inference,46,2.3468242618772717,0.8753477182539682,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.868656
train,47,0.2479022412050155,0.9622000892056857,0.8996501049685095,0.890058155635558,0.9094510469722694,0.9069072968060244,"[[3771 320], [ 397 3214]]",0 days 00:00:04.334204
val,47,0.3171701683447911,0.9656484456357095,0.866047347917291,0.9575878064943671,0.7904814004376368,0.8645864889427446,"[[1409 383], [ 64 1445]]",0 days 00:00:03.174876
inference,47,1.8011584480603535,0.8245907738095238,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.299102
train,48,0.21404689742672828,0.9707035003517662,0.9124168514412417,0.911658820271393,0.9131761442441054,0.917943391326928,"[[3778 313], [ 319 3292]]",0 days 00:00:03.791434
val,48,0.23205280647828028,0.9710172743302092,0.898884239888424,0.854208084824387,0.9484915378955114,0.9121478339897001,"[[1722  70], [ 220 1289]]",0 days 00:00:03.316226
inference,48,2.1597719722323947,0.7050361111111112,0.7565887282065143,0.9996428571428572,0.6086105675146771,0.6084782608695652,"[[  0 1800], [  1 2799]]",0 days 00:00:03.768226
train,49,0.20544806339087024,0.9750270788468463,0.916015625,0.9091664358903351,0.922968793927467,0.9218384835107765,"[[3817 274], [ 328 3283]]",0 days 00:00:04.245699
val,49,0.2885134655695695,0.9639549237314211,0.8712800286841161,0.805168986083499,0.94921875,0.8912450772493183,"[[1727  65], [ 294 1215]]",0 days 00:00:03.283825
inference,49,3.2658973005082874,0.7270809523809525,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.664319
train,50,0.19865692382858646,0.9750536821511662,0.9170500487940889,0.910828025477707,0.9233576642335767,0.9227473383536744,"[[3818 273], [ 322 3289]]",0 days 00:00:04.220870
val,50,0.29402337395227873,0.9694208262330777,0.8567219152854512,0.7707090788601723,0.9643449419568823,0.8821569221448046,"[[1749  43], [ 346 1163]]",0 days 00:00:03.649916
inference,50,1.7194449173079596,0.7266852182539683,0.7567567567567568,1.0,0.6086956521739131,0.6086956521739131,"[[  0 1800], [  0 2800]]",0 days 00:00:03.358094
