label,prediction
1,0.9676498770713806
0,0.28390923142433167
1,0.9966332316398621
1,0.9049601554870605
1,0.9979063272476196
1,0.6291775107383728
0,0.41581687331199646
1,0.9981034994125366
1,0.47674182057380676
0,0.4198377728462219
1,0.9709423780441284
0,0.4944690465927124
0,0.42256540060043335
0,0.2598673701286316
1,0.6038204431533813
0,0.4222469627857208
0,0.4041132926940918
0,0.3265226185321808
1,0.6427298784255981
1,0.6377385258674622
0,0.4067462682723999
0,0.3801029622554779
0,0.4988783895969391
0,0.3626815378665924
1,0.6306885480880737
1,0.606889009475708
0,0.41151708364486694
0,0.41008779406547546
1,0.7540596723556519
1,0.9961368441581726
1,0.9987320303916931
0,0.3643317222595215
1,0.5869800448417664
1,0.6582554578781128
1,0.9981422424316406
0,0.3852827847003937
1,0.9999996423721313
1,0.9824035167694092
1,0.63202303647995
0,0.46927347779273987
1,0.9962422847747803
1,0.9983822107315063
1,0.6382477283477783
0,0.3871346712112427
0,0.3348378539085388
0,0.26743075251579285
0,0.35884740948677063
1,0.997601330280304
1,0.9982579350471497
1,0.9949252605438232
0,0.3207709491252899
0,0.41946956515312195
1,0.7986372709274292
0,0.5456036329269409
0,0.5052109956741333
0,0.4128829836845398
1,0.6483568549156189
0,0.4338413178920746
1,0.9999996423721313
1,0.6047937870025635
0,0.41886433959007263
1,0.9701951742172241
1,0.9984692931175232
1,0.9970473647117615
0,0.3387592136859894
1,0.9961875081062317
0,0.3946712613105774
0,0.5007869005203247
1,0.9989239573478699
1,0.969147264957428
0,0.40745264291763306
1,0.6554281115531921
1,0.79861980676651
1,0.9871501922607422
1,0.6813550591468811
0,0.42564186453819275
1,0.9977644681930542
1,0.9983691573143005
1,0.9999991655349731
1,0.9955909252166748
1,0.427096962928772
1,0.9952111840248108
1,0.49972596764564514
1,0.9983252882957458
0,0.3460540175437927
0,0.41563060879707336
0,0.4224359393119812
1,0.5820185542106628
1,0.9999991655349731
1,0.9711853861808777
1,0.9955416321754456
0,0.41213560104370117
0,0.3384225070476532
1,0.7696546316146851
1,0.9964246153831482
1,0.9983037710189819
1,0.998525083065033
1,0.9810672998428345
1,0.9806005358695984
1,0.9990010857582092
0,0.36811792850494385
1,0.9959093332290649
0,0.35135704278945923
0,0.2223685085773468
0,0.3466821312904358
1,0.5816200971603394
1,0.9974722266197205
1,0.9978759288787842
1,0.9987892508506775
1,0.9980579018592834
1,0.9999997615814209
1,0.9974210262298584
1,0.5877708792686462
1,0.6049840450286865
1,0.6502015590667725
1,0.9963733553886414
1,0.5833494067192078
1,0.9889233112335205
0,0.5159971714019775
1,0.6752357482910156
0,0.357116162776947
1,0.9999994039535522
1,0.5508860349655151
0,0.31674617528915405
0,0.3943973183631897
1,0.9966745376586914
0,0.5171740651130676
1,0.9985929131507874
1,0.5920050144195557
0,0.33423301577568054
1,0.9960112571716309
1,0.5902078151702881
1,0.6494066715240479
1,0.9977800250053406
1,0.6312508583068848
0,0.3063017725944519
0,0.42113372683525085
1,0.43546029925346375
1,0.5956264734268188
0,0.4374941289424896
0,0.4529992640018463
1,0.9988596439361572
1,0.47656360268592834
0,0.4385157525539398
0,0.49576103687286377
1,0.5812533497810364
1,0.501731276512146
0,0.4042413532733917
0,0.41326603293418884
1,0.995644211769104
1,0.9986411929130554
0,0.31064629554748535
1,0.9999996423721313
1,0.6366994976997375
1,0.671859860420227
1,0.9967169165611267
1,0.9999994039535522
0,0.09055332839488983
1,0.9812739491462708
1,0.9959909319877625
0,0.42142415046691895
1,0.998794436454773
1,0.9999996423721313
0,0.40914618968963623
1,0.998865008354187
0,0.4990765154361725
0,0.3572620749473572
1,0.9696496725082397
0,0.35400089621543884
0,0.3215346336364746
1,0.9999997615814209
0,0.37999093532562256
1,0.7076845169067383
0,0.3611905872821808
0,0.38976937532424927
1,0.41056323051452637
1,0.45067307353019714
0,0.41493016481399536
1,0.48052072525024414
0,0.4124423861503601
1,0.9952730536460876
1,0.9985544085502625
1,0.9999997615814209
1,0.9666647911071777
0,0.4127732813358307
0,0.3575495183467865
0,0.4294729232788086
1,0.49753108620643616
1,0.6997002363204956
0,0.3719651997089386
0,0.3390999734401703
1,0.9708757400512695
0,0.3665304481983185
1,0.9938487410545349
0,0.25804802775382996
0,0.4248619079589844
1,0.7359791398048401
0,0.2873377203941345
0,0.25653570890426636
1,0.5386952757835388
1,0.6387659311294556
1,0.9999997615814209
0,0.4984949827194214
1,0.9984015822410583
0,0.38284364342689514
1,0.9986080527305603
0,0.2558872699737549
1,0.9959826469421387
1,0.9715148210525513
0,0.20785024762153625
0,0.3873520493507385
1,0.9955847859382629
1,0.6658025979995728
1,0.9980862140655518
1,0.6652272939682007
1,0.5215311646461487
1,0.8096290826797485
0,0.5054891705513
0,0.33387812972068787
1,0.9981594681739807
0,0.35577037930488586
1,0.6447612643241882
1,0.9983262419700623
1,0.9987494945526123
1,0.9978048205375671
1,0.5867933630943298
1,0.9999997615814209
0,0.41685429215431213
1,0.995721697807312
0,0.3841575086116791
0,0.37991148233413696
1,0.9705195426940918
1,0.9982050657272339
1,0.9999995231628418
0,0.3581700026988983
1,0.6787737011909485
0,0.3414614796638489
1,0.998938262462616
0,0.39473778009414673
1,0.6482648253440857
0,0.36286452412605286
0,0.4171449840068817
1,0.908748984336853
1,0.9841018319129944
0,0.4162086248397827
1,0.9698633551597595
0,0.5180482268333435
1,0.751287579536438
1,0.6551277041435242
0,0.3932836353778839
0,0.3598562180995941
1,0.9885299801826477
1,0.9978247880935669
0,0.4089125096797943
1,0.5576879978179932
1,0.9965671300888062
0,0.33451807498931885
0,0.35260847210884094
1,0.9651992917060852
0,0.49000057578086853
0,0.5294538736343384
1,0.622617244720459
1,0.5959827899932861
1,0.9965872764587402
1,0.9984521865844727
1,0.9999991655349731
1,0.6325907707214355
1,0.824004590511322
1,0.6104298830032349
0,0.5152671933174133
1,0.9888907670974731
0,0.46669813990592957
1,0.5635823011398315
0,0.3202503025531769
1,0.9861910343170166
1,0.9969103932380676
0,0.4133043885231018
1,0.9984099864959717
1,0.7609177231788635
1,0.9979494214057922
0,0.5205320715904236
0,0.3870164155960083
0,0.3781527578830719
0,0.5259281992912292
0,0.5159355998039246
0,0.5040959119796753
1,0.9847018122673035
1,0.9987248778343201
1,0.9957262277603149
1,0.9917129278182983
0,0.313100665807724
0,0.3604295253753662
1,0.4680095613002777
1,0.6181871294975281
1,0.9913621544837952
1,0.9971113204956055
1,0.9980407357215881
1,0.9973984956741333
0,0.40965789556503296
1,0.7327133417129517
1,0.9884457588195801
1,0.8278936743736267
1,0.6397150754928589
0,0.37583673000335693
1,0.5758931636810303
1,0.9999997615814209
0,0.4186990559101105
0,0.4061572551727295
0,0.4074208438396454
1,0.9914000034332275
1,0.9999991655349731
1,0.9987140893936157
0,0.36113160848617554
1,0.6321082711219788
0,0.39776352047920227
0,0.40806177258491516
1,0.9677863121032715
0,0.383211612701416
1,0.6176630854606628
0,0.35520511865615845
0,0.36711570620536804
1,0.9985609650611877
0,0.4942193329334259
0,0.48998111486434937
0,0.39696168899536133
1,0.9875603318214417
1,0.6709358096122742
1,0.9638033509254456
0,0.3578743040561676
1,0.6658533811569214
1,0.9983118772506714
1,0.9663341045379639
0,0.4219602644443512
1,0.6584745049476624
1,0.9978772401809692
1,0.9837555885314941
1,0.998722493648529
0,0.5141279697418213
0,0.33837440609931946
0,0.2833347022533417
0,0.322163850069046
1,0.6737650036811829
1,0.9986365437507629
0,0.33585643768310547
0,0.3612610101699829
1,0.6814422011375427
0,0.41151759028434753
1,0.9909404516220093
1,0.9633996486663818
0,0.5136353969573975
0,0.5041806697845459
1,0.998887836933136
1,0.4287624955177307
1,0.9999994039535522
1,0.995672345161438
0,0.402133047580719
1,0.8154345750808716
1,0.674872875213623
1,0.7265636920928955
0,0.3919948637485504
1,0.9810672998428345
1,0.9681658148765564
0,0.5151066184043884
1,0.5322754979133606
1,0.9978929162025452
1,0.440915048122406
1,0.9521890878677368
1,0.9985992312431335
1,0.6744084358215332
0,0.41297662258148193
0,0.3255550265312195
1,0.9983568787574768
1,0.6721512079238892
1,0.40490683913230896
0,0.41555243730545044
1,0.9983289837837219
0,0.3688853681087494
1,0.6480713486671448
1,0.46742504835128784
1,0.6348912715911865
0,0.3829841613769531
0,0.36302629113197327
0,0.33064836263656616
0,0.34908953309059143
1,0.9961152076721191
0,0.5630133748054504
1,0.9987406134605408
1,0.617607057094574
0,0.5187466740608215
1,0.9947117567062378
0,0.37721124291419983
1,0.9961073994636536
1,0.5243444442749023
1,0.9974746108055115
0,0.40316078066825867
1,0.6199508309364319
1,0.9981703758239746
1,0.5999391078948975
0,0.37964221835136414
0,0.5219847559928894
1,0.6078699827194214
0,0.4184049367904663
1,0.9999992847442627
1,0.9943997263908386
1,0.9977951049804688
0,0.4225393533706665
0,0.47832754254341125
1,0.9985610842704773
1,0.6172616481781006
1,0.9940483570098877
1,0.6540877223014832
0,0.3328210711479187
1,0.9914852976799011
1,0.6325036287307739
1,0.961624264717102
1,0.9949585795402527
0,0.41439661383628845
0,0.4205225706100464
1,0.9971004128456116
1,0.9987516403198242
0,0.3837691843509674
0,0.507270872592926
0,0.41595807671546936
1,0.5971090793609619
1,0.971980094909668
1,0.9999994039535522
0,0.3699348270893097
1,0.9982282519340515
1,0.6031219363212585
1,0.6169764399528503
0,0.49893397092819214
1,0.9967827796936035
1,0.6595150232315063
0,0.36205559968948364
1,0.48049211502075195
1,0.45412570238113403
0,0.3701601028442383
0,0.2244122475385666
1,0.9999996423721313
1,0.996461808681488
1,0.6547562479972839
1,0.9966049194335938
1,0.627261221408844
1,0.9954321384429932
0,0.4171581268310547
1,0.9999990463256836
0,0.3152792155742645
0,0.2823328375816345
1,0.6418238282203674
1,0.5544149875640869
1,0.9985137581825256
0,0.3634149432182312
0,0.39986440539360046
1,0.5684410333633423
1,0.9999995231628418
0,0.07537444680929184
0,0.48660793900489807
1,0.9940756559371948
1,0.46403852105140686
1,0.5864366292953491
1,0.5985252857208252
0,0.42156723141670227
0,0.3288734555244446
1,0.9999984502792358
0,0.40355876088142395
1,0.9642916917800903
0,0.32543474435806274
1,0.963571310043335
1,0.5639041662216187
0,0.3079080581665039
1,0.5985745191574097
1,0.9977572560310364
0,0.4024503231048584
1,0.9999997615814209
1,0.9973721504211426
1,0.9987512826919556
1,0.9965084195137024
0,0.31782105565071106
1,0.9696220755577087
1,0.7094115018844604
1,0.9968517422676086
1,0.7308342456817627
1,0.6791665554046631
1,0.6775377988815308
0,0.5602715015411377
1,0.9981129169464111
1,0.9985048770904541
1,0.4769386053085327
1,0.6302700042724609
0,0.4098990559577942
0,0.6209706664085388
1,0.9979062080383301
1,0.9999996423721313
1,0.9702512621879578
0,0.5069632530212402
0,0.3604763448238373
1,0.9999997615814209
1,0.9964978098869324
1,0.9999986886978149
0,0.41496825218200684
0,0.41209876537323
1,0.9974665641784668
0,0.42925843596458435
1,0.999998927116394
1,0.9999991655349731
1,0.9942706823348999
1,0.9713834524154663
0,0.3730528950691223
1,0.843486487865448
1,0.9982572197914124
0,0.36665278673171997
1,0.9999991655349731
0,0.41442185640335083
0,0.40508997440338135
1,0.36333993077278137
1,0.9989318251609802
1,0.9956293106079102
1,0.6333999037742615
1,0.5213897824287415
0,0.3102565109729767
1,0.603959858417511
0,0.30855992436408997
0,0.30016976594924927
1,0.9999990463256836
1,0.998498797416687
1,0.9950289130210876
1,0.9658130407333374
1,0.9999996423721313
1,0.998627781867981
1,0.7504976391792297
0,0.36614251136779785
1,0.7584591507911682
0,0.5019010901451111
0,0.32596859335899353
1,0.6381504535675049
1,0.5960391759872437
0,0.3784444034099579
0,0.37411049008369446
0,0.3418118953704834
1,0.6091189980506897
1,0.9987455606460571
1,0.9525495767593384
0,0.5432555675506592
1,0.9999996423721313
0,0.35312581062316895
0,0.5040284991264343
1,0.7424985766410828
1,0.997624933719635
1,0.4913645386695862
0,0.3342578411102295
0,0.4991863965988159
0,0.5128095149993896
1,0.6238893866539001
1,0.9999988079071045
0,0.4238283038139343
1,0.9971119165420532
1,0.6033819913864136
1,0.6403887867927551
0,0.4615277647972107
0,0.3140975534915924
0,0.3130454123020172
1,0.7320985794067383
0,0.27396583557128906
0,0.41002219915390015
1,0.538195788860321
1,0.9932317733764648
0,0.3907661736011505
0,0.4051634669303894
0,0.35330674052238464
0,0.37475669384002686
0,0.40366894006729126
1,0.6523255705833435
1,0.9999997615814209
1,0.6703672409057617
0,0.37253838777542114
0,0.35726216435432434
0,0.3583807349205017
1,0.64845871925354
1,0.6430477499961853
1,0.999998927116394
1,0.555683434009552
1,0.998819887638092
1,0.9990333318710327
1,0.7527668476104736
1,0.998845100402832
0,0.42234334349632263
0,0.41327524185180664
1,0.6129903197288513
1,0.6371914744377136
0,0.3560163378715515
1,0.6539538502693176
1,0.9986950755119324
1,0.4621029198169708
1,0.9959354400634766
1,0.9984787106513977
0,0.393004834651947
1,0.967524528503418
0,0.3567132353782654
1,0.6365060806274414
1,0.9978037476539612
1,0.9982045888900757
0,0.4102390706539154
1,0.9957822561264038
1,0.6466246247291565
0,0.4156327247619629
1,0.9986520409584045
1,0.9971254467964172
1,0.8567633628845215
1,0.5815240144729614
1,0.6276460886001587
1,0.6252365708351135
1,0.998104453086853
1,0.5676633715629578
0,0.35797861218452454
1,0.9615802764892578
0,0.4099161922931671
0,0.3698767423629761
0,0.418389230966568
1,0.9989221096038818
0,0.3997349441051483
1,0.6293728947639465
0,0.4212604761123657
0,0.35706478357315063
0,0.2983833849430084
1,0.9999997615814209
0,0.36964550614356995
1,0.9672439694404602
1,0.9999994039535522
1,0.970573902130127
0,0.5169252157211304
1,0.9988119602203369
1,0.998372495174408
1,0.9990284442901611
0,0.27283841371536255
0,0.08842843025922775
1,0.6018157005310059
0,0.5133679509162903
0,0.06901764124631882
1,0.9983175992965698
1,0.7188634872436523
0,0.40839749574661255
0,0.383588582277298
0,0.4910835027694702
1,0.9999990463256836
1,0.9975663423538208
0,0.30099061131477356
1,0.9986108541488647
1,0.9693422317504883
0,0.3586347699165344
1,0.9979973435401917
0,0.4039665460586548
1,0.9982678890228271
1,0.9985394477844238
1,0.9986329674720764
0,0.32204189896583557
0,0.3683565855026245
0,0.22386986017227173
0,0.5037172436714172
0,0.42232659459114075
0,0.43066322803497314
0,0.4349891245365143
0,0.3514134883880615
0,0.39653176069259644
1,0.6817541718482971
0,0.5107480883598328
0,0.4894063472747803
0,0.4129524230957031
0,0.36373013257980347
0,0.3152492344379425
0,0.40410780906677246
1,0.9733279943466187
1,0.476493775844574
1,0.955814778804779
0,0.4932076036930084
1,0.9986856579780579
1,0.9922696352005005
1,0.9988864064216614
0,0.4082833230495453
0,0.5098438262939453
1,0.6959813833236694
1,0.6230341792106628
1,0.6078620553016663
0,0.4014877378940582
0,0.31638509035110474
1,0.9875410199165344
0,0.459018737077713
1,0.997665286064148
1,0.9999996423721313
1,0.5681878924369812
1,0.6251224279403687
1,0.9983545541763306
0,0.2737080454826355
0,0.5464695692062378
1,0.9999997615814209
1,0.9691725373268127
0,0.5491304397583008
0,0.3851396441459656
1,0.7882900238037109
1,0.6305148601531982
0,0.41236475110054016
1,0.9961554408073425
1,0.6164618134498596
1,0.5582230687141418
0,0.32447314262390137
1,0.634136438369751
1,0.46664735674858093
1,0.9920523166656494
1,0.5566014051437378
0,0.4765207767486572
0,0.3601880967617035
0,0.3026306629180908
1,0.6273819208145142
0,0.21352531015872955
0,0.4129596948623657
1,0.6633982062339783
1,0.5527650713920593
1,0.9974157810211182
0,0.3773152232170105
1,0.6082401275634766
1,0.9877759218215942
0,0.2976478338241577
1,0.997931718826294
0,0.40749260783195496
1,0.9999996423721313
0,0.40886038541793823
1,0.7351502776145935
1,0.7696819305419922
1,0.9983749389648438
1,0.9615808129310608
1,0.9696551561355591
1,0.9982166886329651
1,0.9984650611877441
0,0.4012407064437866
1,0.5412067174911499
0,0.31976377964019775
0,0.4894583821296692
1,0.9984158277511597
0,0.3851815164089203
1,0.9999997615814209
0,0.4142236113548279
1,0.9970816969871521
0,0.4164767861366272
1,0.994975209236145
0,0.3429252505302429
1,0.6049302816390991
0,0.44806909561157227
1,0.9988024234771729
0,0.34971144795417786
0,0.33255308866500854
1,0.5096647143363953
1,0.9977642297744751
1,0.9986408352851868
1,0.9880487322807312
1,0.9999990463256836
0,0.43515485525131226
0,0.359180212020874
1,0.5836143493652344
1,0.9978926777839661
0,0.34588131308555603
1,0.547917902469635
0,0.40152356028556824
1,0.5010027289390564
0,0.31110382080078125
1,0.9981189370155334
1,0.975002646446228
0,0.3838943839073181
1,0.8397541046142578
1,0.9988910555839539
0,0.40824246406555176
0,0.40993770956993103
1,0.9983029365539551
1,0.9754982590675354
1,0.9981306195259094
1,0.9969812035560608
1,0.6271489858627319
0,0.505226194858551
1,0.6498867273330688
0,0.3527742624282837
0,0.3082054555416107
0,0.5186971426010132
1,0.9984990358352661
1,0.9985949397087097
1,0.998149037361145
1,0.3839690387248993
1,0.9448839426040649
1,0.9987667798995972
1,0.335528701543808
1,0.6656870245933533
0,0.3643125891685486
1,0.9712319374084473
1,0.9688445925712585
1,0.9999997615814209
1,0.9969525337219238
0,0.5240640044212341
0,0.4284081757068634
0,0.41114097833633423
1,0.9999992847442627
0,0.41007205843925476
1,0.9973800778388977
0,0.332123339176178
1,0.998264491558075
1,0.9978156089782715
1,0.5620416402816772
1,0.7950270771980286
1,0.9959796667098999
1,0.7731221318244934
0,0.5164004564285278
0,0.40951788425445557
1,0.997668445110321
1,0.9999997615814209
1,0.6057908535003662
1,0.9955796599388123
1,0.8550737500190735
0,0.4251940846443176
0,0.41993919014930725
1,0.9975330829620361
0,0.4246060848236084
1,0.41313016414642334
1,0.6408040523529053
1,0.6477934718132019
1,0.9984198808670044
0,0.4489402770996094
1,0.9950996041297913
1,0.5976595878601074
0,0.42544084787368774
1,0.707402229309082
0,0.3636065423488617
0,0.3644089698791504
1,0.972459077835083
1,0.5367347002029419
1,0.9980758428573608
1,0.5015829801559448
1,0.9956974983215332
0,0.4193290174007416
0,0.3408714234828949
0,0.5061985850334167
1,0.9689040184020996
0,0.35542991757392883
0,0.3624248504638672
1,0.9718771576881409
0,0.2596088647842407
0,0.34442049264907837
0,0.3526212275028229
0,0.34228312969207764
0,0.4187730848789215
1,0.9984124898910522
0,0.3996894955635071
1,0.9960112571716309
1,0.46343472599983215
1,0.9927828311920166
1,0.6371951699256897
0,0.3528949022293091
1,0.995293915271759
0,0.3720923662185669
1,0.9981340765953064
0,0.36299970746040344
1,0.6258270144462585
0,0.4107359051704407
1,0.6487506031990051
0,0.47849637269973755
0,0.3781731426715851
1,0.9936416745185852
0,0.3597170114517212
1,0.9987047910690308
0,0.2984953224658966
0,0.41720879077911377
1,0.9936920404434204
0,0.33133387565612793
0,0.7687681317329407
1,0.9952489733695984
1,0.6375645995140076
0,0.28471705317497253
0,0.4154787063598633
1,0.551967442035675
1,0.9989759922027588
1,0.9681540727615356
1,0.9960100650787354
0,0.35962235927581787
1,0.6503120064735413
1,0.582370400428772
0,0.41255298256874084
1,0.9841227531433105
0,0.35954761505126953
0,0.3380700945854187
0,0.5538186430931091
1,0.661186158657074
1,0.9988935589790344
1,0.6992161273956299
1,0.9744043350219727
1,0.9989407658576965
0,0.3588046729564667
0,0.40334856510162354
1,0.5091108083724976
1,0.44918686151504517
1,0.9999997615814209
0,0.4258481562137604
1,0.6320449709892273
0,0.5184778571128845
1,0.9979896545410156
1,0.6266538500785828
0,0.41973739862442017
0,0.4164918065071106
1,0.9985074400901794
0,0.34847795963287354
0,0.32830512523651123
1,0.9981096982955933
0,0.37242555618286133
1,0.7698395848274231
1,0.8230909705162048
0,0.3901020586490631
1,0.639006495475769
0,0.09091489762067795
1,0.9933415055274963
0,0.3027160167694092
0,0.6220528483390808
1,0.9896447658538818
1,0.3537173569202423
0,0.501224935054779
1,0.6184269785881042
1,0.4041132926940918
1,0.9985254406929016
1,0.9862521290779114
0,0.41375505924224854
1,0.6550716757774353
0,0.41968169808387756
0,0.5143457055091858
0,0.3815727233886719
1,0.9979689717292786
0,0.23041747510433197
1,0.6986116766929626
1,0.9971476197242737
1,0.9988364577293396
1,0.7474066019058228
1,0.9972231388092041
1,0.9999986886978149
1,0.9940809607505798
0,0.5181846022605896
0,0.28571194410324097
0,0.41613537073135376
1,0.4088691174983978
0,0.4611046314239502
0,0.3371678590774536
1,0.9989861845970154
1,0.7411554455757141
0,0.42453667521476746
0,0.3344722390174866
1,0.5862208604812622
1,0.9610216617584229
0,0.4092067778110504
0,0.4994000196456909
0,0.42186421155929565
1,0.6077131628990173
0,0.35042816400527954
0,0.5013313889503479
0,0.37945297360420227
0,0.3888011872768402
0,0.33994871377944946
1,0.7334932684898376
0,0.3061216473579407
1,0.4848670959472656
1,0.9960193037986755
0,0.4138738214969635
1,0.998430073261261
1,0.998764157295227
1,0.9987373948097229
1,0.5785894989967346
0,0.378093421459198
0,0.5483517050743103
1,0.6405811309814453
1,0.6325564384460449
0,0.4078786373138428
1,0.6258172988891602
1,0.995438277721405
1,0.5727800130844116
0,0.39223819971084595
1,0.9982210993766785
1,0.6090836524963379
1,0.9985477328300476
1,0.6414064764976501
1,0.6376644968986511
0,0.3600641191005707
0,0.41529542207717896
0,0.42167094349861145
0,0.08794946223497391
1,0.604822039604187
1,0.6534922122955322
1,0.46558573842048645
0,0.3508814871311188
1,0.37693795561790466
0,0.37328338623046875
1,0.9987744688987732
0,0.3519648015499115
0,0.3662363290786743
0,0.3548269271850586
1,0.6381346583366394
1,0.99887615442276
1,0.738726019859314
1,0.5054628849029541
1,0.9975835084915161
1,0.9986205101013184
1,0.632452666759491
1,0.9982615113258362
1,0.9999997615814209
1,0.6221234202384949
1,0.3892154395580292
1,0.9721896052360535
1,0.9985887408256531
1,0.517921507358551
1,0.9983808994293213
0,0.402609646320343
0,0.33552074432373047
0,0.4181838035583496
0,0.33612260222435
1,0.99471116065979
1,0.9878643155097961
1,0.9624419212341309
0,0.3761287331581116
1,0.6299828886985779
0,0.3421243727207184
1,0.9979826211929321
1,0.8221443295478821
1,0.9955233335494995
0,0.4427376091480255
1,0.6371369361877441
1,0.6951944231987
1,0.6337864398956299
0,0.26153460144996643
1,0.9741914868354797
1,0.9999997615814209
1,0.9988896250724792
0,0.4947591722011566
0,0.46023258566856384
1,0.9983370304107666
1,0.9961187839508057
0,0.3164779245853424
1,0.9969446063041687
1,0.9963035583496094
0,0.40416571497917175
0,0.39379119873046875
0,0.3490248918533325
0,0.4077777564525604
1,0.9999996423721313
0,0.36399224400520325
1,0.9965869188308716
0,0.41598695516586304
0,0.5280028581619263
1,0.9947890043258667
1,0.998747706413269
0,0.26236775517463684
1,0.9837377071380615
1,0.565934419631958
1,0.6358399987220764
1,0.3779881000518799
1,0.9987964630126953
0,0.3290603756904602
1,0.6369412541389465
1,0.596869945526123
1,0.4927796721458435
0,0.4132026135921478
1,0.9986221790313721
1,0.9525582194328308
1,0.9954980611801147
1,0.9892336130142212
1,0.9829745888710022
1,0.6497339606285095
0,0.5377236008644104
0,0.4195256233215332
1,0.9902942180633545
1,0.6525334715843201
1,0.6626731157302856
1,0.7277711629867554
1,0.6532558798789978
1,0.9999995231628418
1,0.9882742166519165
0,0.3804694414138794
1,0.9919000864028931
1,0.5607489943504333
0,0.3529307246208191
0,0.33634254336357117
1,0.9999996423721313
0,0.24867984652519226
0,0.41039586067199707
1,0.6168114542961121
1,0.9659305214881897
1,0.6392606496810913
0,0.3613162040710449
0,0.3419487178325653
1,0.6351636052131653
1,0.7740442752838135
0,0.2901991903781891
1,0.4665803015232086
1,0.4818785786628723
1,0.9988306164741516
1,0.48617130517959595
1,0.6893346309661865
1,0.9978444576263428
0,0.3103780150413513
1,0.9973559379577637
0,0.31550824642181396
1,0.6821784377098083
0,0.35270142555236816
1,0.5716014504432678
1,0.6213499307632446
1,0.9989513158798218
1,0.9987791180610657
1,0.6436247229576111
1,0.6054413318634033
1,0.9983444213867188
1,0.9941335320472717
1,0.7279809713363647
0,0.4017156660556793
1,0.9983758926391602
1,0.9957526922225952
1,0.9979879856109619
1,0.6549188494682312
0,0.3562289774417877
0,0.3506612181663513
1,0.9999994039535522
1,0.604160487651825
1,0.6183063387870789
1,0.6479719281196594
1,0.6452363133430481
1,0.9999997615814209
1,0.6025819182395935
1,0.9974430799484253
1,0.9977880716323853
1,0.9987897276878357
1,0.9978892207145691
1,0.9987972974777222
1,0.9988083839416504
1,0.5599365234375
1,0.7275851964950562
0,0.3805578351020813
0,0.40384870767593384
1,0.6900339722633362
0,0.42213672399520874
0,0.46001487970352173
1,0.9660072326660156
0,0.5644821524620056
0,0.5894315838813782
0,0.4052858352661133
0,0.40610140562057495
